order,grid_i,grid_j,X_EPSG5179,Y_EPSG5179,lat,lon
14255,81,111,1145550,1737550,35.623368,129.107256
14256,80,111,1145450,1737550,35.6233827,129.1061521
14257,79,111,1145350,1737550,35.6233974,129.1050482
14258,78,111,1145250,1737550,35.6234121,129.1039444
14259,77,111,1145150,1737550,35.6234268,129.1028405
14260,76,111,1145050,1737550,35.6234415,129.1017366
14261,75,111,1144950,1737550,35.6234562,129.1006327
14262,74,111,1144850,1737550,35.6234708,129.0995288
14263,73,111,1144750,1737550,35.6234855,129.098425
14264,72,111,1144650,1737550,35.6235001,129.0973211
14265,71,111,1144550,1737550,35.6235148,129.0962172
14266,70,111,1144450,1737550,35.6235294,129.0951133
14267,69,111,1144350,1737550,35.623544,129.0940094
14268,68,111,1144250,1737550,35.6235586,129.0929055
14269,67,111,1144150,1737550,35.6235732,129.0918017
14270,66,111,1144050,1737550,35.6235878,129.0906978
14271,65,111,1143950,1737550,35.6236024,129.0895939
14272,64,111,1143850,1737550,35.6236169,129.08849
14273,63,111,1143750,1737550,35.6236315,129.0873861
14274,62,111,1143650,1737550,35.623646,129.0862822
14275,61,111,1143550,1737550,35.6236606,129.0851783
14276,60,111,1143450,1737550,35.6236751,129.0840744
14277,59,111,1143350,1737550,35.6236896,129.0829705
14278,58,111,1143250,1737550,35.6237041,129.0818666
14279,57,111,1143150,1737550,35.6237186,129.0807628
14280,56,111,1143050,1737550,35.6237331,129.0796589
14281,55,111,1142950,1737550,35.6237475,129.078555
14282,54,111,1142850,1737550,35.623762,129.0774511
14283,53,111,1142750,1737550,35.6237765,129.0763472
14284,52,111,1142650,1737550,35.6237909,129.0752433
14285,51,111,1142550,1737550,35.6238053,129.0741394
14286,50,111,1142450,1737550,35.6238198,129.0730355
14287,49,111,1142350,1737550,35.6238342,129.0719316
14288,48,111,1142250,1737550,35.6238486,129.0708277
14289,47,111,1142150,1737550,35.623863,129.0697238
14290,46,111,1142050,1737550,35.6238773,129.0686199
14291,45,111,1141950,1737550,35.6238917,129.067516
14292,44,111,1141850,1737550,35.6239061,129.0664121
14293,43,111,1141750,1737550,35.6239204,129.0653082
14294,42,111,1141650,1737550,35.6239348,129.0642043
14295,41,111,1141550,1737550,35.6239491,129.0631003
14296,40,111,1141450,1737550,35.6239634,129.0619964
14297,39,111,1141350,1737550,35.6239777,129.0608925
14298,38,111,1141250,1737550,35.623992,129.0597886
14299,37,111,1141150,1737550,35.6240063,129.0586847
14300,36,111,1141050,1737550,35.6240206,129.0575808
14301,35,111,1140950,1737550,35.6240349,129.0564769
14302,34,111,1140850,1737550,35.6240491,129.055373
14303,33,111,1140750,1737550,35.6240634,129.0542691
14304,32,111,1140650,1737550,35.6240776,129.0531652
14305,31,111,1140550,1737550,35.6240918,129.0520612
14306,30,111,1140450,1737550,35.6241061,129.0509573
14307,29,111,1140350,1737550,35.6241203,129.0498534
14308,28,111,1140250,1737550,35.6241345,129.0487495
14309,27,111,1140150,1737550,35.6241487,129.0476456
14310,26,111,1140050,1737550,35.6241628,129.0465417
14311,25,111,1139950,1737550,35.624177,129.0454377
14312,24,111,1139850,1737550,35.6241912,129.0443338
14313,23,111,1139750,1737550,35.6242053,129.0432299
14314,22,111,1139650,1737550,35.6242195,129.042126
14315,21,111,1139550,1737550,35.6242336,129.0410221
14316,20,111,1139450,1737550,35.6242477,129.0399181
14317,19,111,1139350,1737550,35.6242618,129.0388142
14318,18,111,1139250,1737550,35.6242759,129.0377103
14319,17,111,1139150,1737550,35.62429,129.0366064
14320,16,111,1139050,1737550,35.6243041,129.0355024
14321,15,111,1138950,1737550,35.6243181,129.0343985
14322,14,111,1138850,1737550,35.6243322,129.0332946
14323,13,111,1138750,1737550,35.6243463,129.0321907
14324,12,111,1138650,1737550,35.6243603,129.0310867
14325,11,111,1138550,1737550,35.6243743,129.0299828
14326,10,111,1138450,1737550,35.6243883,129.0288789
14327,9,111,1138350,1737550,35.6244023,129.0277749
14328,8,111,1138250,1737550,35.6244163,129.026671
14329,7,111,1138150,1737550,35.6244303,129.0255671
14330,6,111,1138050,1737550,35.6244443,129.0244631
14331,5,111,1137950,1737550,35.6244583,129.0233592
14332,4,111,1137850,1737550,35.6244722,129.0222553
14333,3,111,1137750,1737550,35.6244862,129.0211513
14334,2,111,1137650,1737550,35.6245001,129.0200474
14335,1,111,1137550,1737550,35.624514,129.0189435
14336,0,111,1137450,1737550,35.624528,129.0178395
14337,0,112,1137450,1737650,35.6254293,129.0178566
14338,1,112,1137550,1737650,35.6254154,129.0189605
14339,2,112,1137650,1737650,35.6254014,129.0200645
14340,3,112,1137750,1737650,35.6253875,129.0211684
14341,4,112,1137850,1737650,35.6253736,129.0222724
14342,5,112,1137950,1737650,35.6253596,129.0233763
14343,6,112,1138050,1737650,35.6253456,129.0244803
14344,7,112,1138150,1737650,35.6253317,129.0255842
14345,8,112,1138250,1737650,35.6253177,129.0266881
14346,9,112,1138350,1737650,35.6253037,129.0277921
14347,10,112,1138450,1737650,35.6252897,129.028896
14348,11,112,1138550,1737650,35.6252756,129.03
14349,12,112,1138650,1737650,35.6252616,129.0311039
14350,13,112,1138750,1737650,35.6252476,129.0322079
14351,14,112,1138850,1737650,35.6252335,129.0333118
14352,15,112,1138950,1737650,35.6252195,129.0344157
14353,16,112,1139050,1737650,35.6252054,129.0355197
14354,17,112,1139150,1737650,35.6251913,129.0366236
14355,18,112,1139250,1737650,35.6251772,129.0377276
14356,19,112,1139350,1737650,35.6251631,129.0388315
14357,20,112,1139450,1737650,35.625149,129.0399354
14358,21,112,1139550,1737650,35.6251349,129.0410394
14359,22,112,1139650,1737650,35.6251208,129.0421433
14360,23,112,1139750,1737650,35.6251066,129.0432472
14361,24,112,1139850,1737650,35.6250925,129.0443512
14362,25,112,1139950,1737650,35.6250783,129.0454551
14363,26,112,1140050,1737650,35.6250642,129.046559
14364,27,112,1140150,1737650,35.62505,129.047663
14365,28,112,1140250,1737650,35.6250358,129.0487669
14366,29,112,1140350,1737650,35.6250216,129.0498708
14367,30,112,1140450,1737650,35.6250074,129.0509747
14368,31,112,1140550,1737650,35.6249932,129.0520787
14369,32,112,1140650,1737650,35.6249789,129.0531826
14370,33,112,1140750,1737650,35.6249647,129.0542865
14371,34,112,1140850,1737650,35.6249504,129.0553904
14372,35,112,1140950,1737650,35.6249362,129.0564944
14373,36,112,1141050,1737650,35.6249219,129.0575983
14374,37,112,1141150,1737650,35.6249076,129.0587022
14375,38,112,1141250,1737650,35.6248933,129.0598061
14376,39,112,1141350,1737650,35.624879,129.0609101
14377,40,112,1141450,1737650,35.6248647,129.062014
14378,41,112,1141550,1737650,35.6248504,129.0631179
14379,42,112,1141650,1737650,35.6248361,129.0642218
14380,43,112,1141750,1737650,35.6248217,129.0653257
14381,44,112,1141850,1737650,35.6248074,129.0664296
14382,45,112,1141950,1737650,35.624793,129.0675336
14383,46,112,1142050,1737650,35.6247787,129.0686375
14384,47,112,1142150,1737650,35.6247643,129.0697414
14385,48,112,1142250,1737650,35.6247499,129.0708453
14386,49,112,1142350,1737650,35.6247355,129.0719492
14387,50,112,1142450,1737650,35.6247211,129.0730531
14388,51,112,1142550,1737650,35.6247066,129.074157
14389,52,112,1142650,1737650,35.6246922,129.075261
14390,53,112,1142750,1737650,35.6246778,129.0763649
14391,54,112,1142850,1737650,35.6246633,129.0774688
14392,55,112,1142950,1737650,35.6246489,129.0785727
14393,56,112,1143050,1737650,35.6246344,129.0796766
14394,57,112,1143150,1737650,35.6246199,129.0807805
14395,58,112,1143250,1737650,35.6246054,129.0818844
14396,59,112,1143350,1737650,35.6245909,129.0829883
14397,60,112,1143450,1737650,35.6245764,129.0840922
14398,61,112,1143550,1737650,35.6245619,129.0851961
14399,62,112,1143650,1737650,35.6245473,129.0863
14400,63,112,1143750,1737650,35.6245328,129.0874039
14401,64,112,1143850,1737650,35.6245182,129.0885078
14402,65,112,1143950,1737650,35.6245037,129.0896117
14403,66,112,1144050,1737650,35.6244891,129.0907156
14404,67,112,1144150,1737650,35.6244745,129.0918195
14405,68,112,1144250,1737650,35.6244599,129.0929234
14406,69,112,1144350,1737650,35.6244453,129.0940273
14407,70,112,1144450,1737650,35.6244307,129.0951312
14408,71,112,1144550,1737650,35.6244161,129.0962351
14409,72,112,1144650,1737650,35.6244014,129.097339
14410,73,112,1144750,1737650,35.6243868,129.0984429
14411,74,112,1144850,1737650,35.6243721,129.0995468
14412,75,112,1144950,1737650,35.6243575,129.1006507
14413,76,112,1145050,1737650,35.6243428,129.1017546
14414,77,112,1145150,1737650,35.6243281,129.1028585
14415,78,112,1145250,1737650,35.6243134,129.1039624
14416,79,112,1145350,1737650,35.6242987,129.1050662
14417,80,112,1145450,1737650,35.624284,129.1061701
14418,81,112,1145550,1737650,35.6242693,129.107274
14419,82,112,1145650,1737650,35.6242545,129.1083779
14420,83,112,1145750,1737650,35.6242398,129.1094818
14421,84,112,1145850,1737650,35.624225,129.1105857
14422,85,112,1145950,1737650,35.6242103,129.1116896
14423,86,112,1146050,1737650,35.6241955,129.1127935
14424,87,112,1146150,1737650,35.6241807,129.1138973
14425,88,112,1146250,1737650,35.6241659,129.1150012
14426,89,112,1146350,1737650,35.6241511,129.1161051
14427,90,112,1146450,1737650,35.6241363,129.117209
14428,91,112,1146550,1737650,35.6241215,129.1183129
14429,92,112,1146650,1737650,35.6241066,129.1194167
14430,93,112,1146750,1737650,35.6240918,129.1205206
14431,94,112,1146850,1737650,35.6240769,129.1216245
14432,95,112,1146950,1737650,35.6240621,129.1227284
14433,96,112,1147050,1737650,35.6240472,129.1238322
14434,97,112,1147150,1737650,35.6240323,129.1249361
14435,98,112,1147250,1737650,35.6240174,129.12604
14436,99,112,1147350,1737650,35.6240025,129.1271439
14437,100,112,1147450,1737650,35.6239876,129.1282477
14438,101,112,1147550,1737650,35.6239726,129.1293516
14439,102,112,1147650,1737650,35.6239577,129.1304555
14440,103,112,1147750,1737650,35.6239428,129.1315594
14441,104,112,1147850,1737650,35.6239278,129.1326632
14442,105,112,1147950,1737650,35.6239128,129.1337671
14443,106,112,1148050,1737650,35.6238979,129.134871
14444,107,112,1148150,1737650,35.6238829,129.1359748
14445,108,112,1148250,1737650,35.6238679,129.1370787
14446,109,112,1148350,1737650,35.6238529,129.1381826
14447,110,112,1148450,1737650,35.6238378,129.1392864
14448,111,112,1148550,1737650,35.6238228,129.1403903
14449,112,112,1148650,1737650,35.6238078,129.1414941
14450,113,112,1148750,1737650,35.6237927,129.142598
14451,114,112,1148850,1737650,35.6237777,129.1437019
14452,115,112,1148950,1737650,35.6237626,129.1448057
14453,116,112,1149050,1737650,35.6237475,129.1459096
14454,117,112,1149150,1737650,35.6237324,129.1470134
14455,118,112,1149250,1737650,35.6237173,129.1481173
14456,119,112,1149350,1737650,35.6237022,129.1492212
14457,120,112,1149450,1737650,35.6236871,129.150325
14458,121,112,1149550,1737650,35.623672,129.1514289
14459,122,112,1149650,1737650,35.6236568,129.1525327
14460,123,112,1149750,1737650,35.6236417,129.1536366
14461,124,112,1149850,1737650,35.6236265,129.1547404
14462,125,112,1149950,1737650,35.6236113,129.1558443
14463,126,112,1150050,1737650,35.6235962,129.1569481
14464,127,112,1150150,1737650,35.623581,129.158052
14465,127,113,1150150,1737750,35.6244822,129.1580706
14466,126,113,1150050,1737750,35.6244974,129.1569667
14467,125,113,1149950,1737750,35.6245126,129.1558629
14468,124,113,1149850,1737750,35.6245278,129.154759
14469,123,113,1149750,1737750,35.6245429,129.1536551
14470,122,113,1149650,1737750,35.6245581,129.1525513
14471,121,113,1149550,1737750,35.6245732,129.1514474
14472,120,113,1149450,1737750,35.6245884,129.1503435
14473,119,113,1149350,1737750,35.6246035,129.1492397
14474,118,113,1149250,1737750,35.6246186,129.1481358
14475,117,113,1149150,1737750,35.6246337,129.1470319
14476,116,113,1149050,1737750,35.6246488,129.1459281
14477,115,113,1148950,1737750,35.6246639,129.1448242
14478,114,113,1148850,1737750,35.6246789,129.1437203
14479,113,113,1148750,1737750,35.624694,129.1426164
14480,112,113,1148650,1737750,35.624709,129.1415126
14481,111,113,1148550,1737750,35.6247241,129.1404087
14482,110,113,1148450,1737750,35.6247391,129.1393048
14483,109,113,1148350,1737750,35.6247541,129.1382009
14484,108,113,1148250,1737750,35.6247691,129.1370971
14485,107,113,1148150,1737750,35.6247841,129.1359932
14486,106,113,1148050,1737750,35.6247991,129.1348893
14487,105,113,1147950,1737750,35.6248141,129.1337854
14488,104,113,1147850,1737750,35.6248291,129.1326815
14489,103,113,1147750,1737750,35.624844,129.1315777
14490,102,113,1147650,1737750,35.624859,129.1304738
14491,101,113,1147550,1737750,35.6248739,129.1293699
14492,100,113,1147450,1737750,35.6248889,129.128266
14493,99,113,1147350,1737750,35.6249038,129.1271621
14494,98,113,1147250,1737750,35.6249187,129.1260582
14495,97,113,1147150,1737750,35.6249336,129.1249544
14496,96,113,1147050,1737750,35.6249485,129.1238505
14497,95,113,1146950,1737750,35.6249633,129.1227466
14498,94,113,1146850,1737750,35.6249782,129.1216427
14499,93,113,1146750,1737750,35.6249931,129.1205388
14500,92,113,1146650,1737750,35.6250079,129.1194349
14501,91,113,1146550,1737750,35.6250228,129.118331
14502,90,113,1146450,1737750,35.6250376,129.1172271
14503,89,113,1146350,1737750,35.6250524,129.1161232
14504,88,113,1146250,1737750,35.6250672,129.1150193
14505,87,113,1146150,1737750,35.625082,129.1139155
14506,86,113,1146050,1737750,35.6250968,129.1128116
14507,85,113,1145950,1737750,35.6251116,129.1117077
14508,84,113,1145850,1737750,35.6251263,129.1106038
14509,83,113,1145750,1737750,35.6251411,129.1094999
14510,82,113,1145650,1737750,35.6251558,129.108396
14511,81,113,1145550,1737750,35.6251706,129.1072921
14512,80,113,1145450,1737750,35.6251853,129.1061882
14513,79,113,1145350,1737750,35.6252,129.1050843
14514,78,113,1145250,1737750,35.6252147,129.1039804
14515,77,113,1145150,1737750,35.6252294,129.1028765
14516,76,113,1145050,1737750,35.6252441,129.1017726
14517,75,113,1144950,1737750,35.6252588,129.1006687
14518,74,113,1144850,1737750,35.6252734,129.0995647
14519,73,113,1144750,1737750,35.6252881,129.0984608
14520,72,113,1144650,1737750,35.6253027,129.0973569
14521,71,113,1144550,1737750,35.6253174,129.096253
14522,70,113,1144450,1737750,35.625332,129.0951491
14523,69,113,1144350,1737750,35.6253466,129.0940452
14524,68,113,1144250,1737750,35.6253612,129.0929413
14525,67,113,1144150,1737750,35.6253758,129.0918374
14526,66,113,1144050,1737750,35.6253904,129.0907335
14527,65,113,1143950,1737750,35.625405,129.0896296
14528,64,113,1143850,1737750,35.6254195,129.0885257
14529,63,113,1143750,1737750,35.6254341,129.0874217
14530,62,113,1143650,1737750,35.6254486,129.0863178
14531,61,113,1143550,1737750,35.6254632,129.0852139
14532,60,113,1143450,1737750,35.6254777,129.08411
14533,59,113,1143350,1737750,35.6254922,129.0830061
14534,58,113,1143250,1737750,35.6255067,129.0819022
14535,57,113,1143150,1737750,35.6255212,129.0807982
14536,56,113,1143050,1737750,35.6255357,129.0796943
14537,55,113,1142950,1737750,35.6255502,129.0785904
14538,54,113,1142850,1737750,35.6255646,129.0774865
14539,53,113,1142750,1737750,35.6255791,129.0763826
14540,52,113,1142650,1737750,35.6255935,129.0752786
14541,51,113,1142550,1737750,35.625608,129.0741747
14542,50,113,1142450,1737750,35.6256224,129.0730708
14543,49,113,1142350,1737750,35.6256368,129.0719669
14544,48,113,1142250,1737750,35.6256512,129.0708629
14545,47,113,1142150,1737750,35.6256656,129.069759
14546,46,113,1142050,1737750,35.62568,129.0686551
14547,45,113,1141950,1737750,35.6256943,129.0675512
14548,44,113,1141850,1737750,35.6257087,129.0664472
14549,43,113,1141750,1737750,35.6257231,129.0653433
14550,42,113,1141650,1737750,35.6257374,129.0642394
14551,41,113,1141550,1737750,35.6257517,129.0631354
14552,40,113,1141450,1737750,35.625766,129.0620315
14553,39,113,1141350,1737750,35.6257804,129.0609276
14554,38,113,1141250,1737750,35.6257947,129.0598236
14555,37,113,1141150,1737750,35.625809,129.0587197
14556,36,113,1141050,1737750,35.6258232,129.0576158
14557,35,113,1140950,1737750,35.6258375,129.0565118
14558,34,113,1140850,1737750,35.6258518,129.0554079
14559,33,113,1140750,1737750,35.625866,129.054304
14560,32,113,1140650,1737750,35.6258803,129.0532
14561,31,113,1140550,1737750,35.6258945,129.0520961
14562,30,113,1140450,1737750,35.6259087,129.0509921
14563,29,113,1140350,1737750,35.6259229,129.0498882
14564,28,113,1140250,1737750,35.6259371,129.0487843
14565,27,113,1140150,1737750,35.6259513,129.0476803
14566,26,113,1140050,1737750,35.6259655,129.0465764
14567,25,113,1139950,1737750,35.6259797,129.0454724
14568,24,113,1139850,1737750,35.6259938,129.0443685
14569,23,113,1139750,1737750,35.626008,129.0432645
14570,22,113,1139650,1737750,35.6260221,129.0421606
14571,21,113,1139550,1737750,35.6260362,129.0410567
14572,20,113,1139450,1737750,35.6260504,129.0399527
14573,19,113,1139350,1737750,35.6260645,129.0388488
14574,18,113,1139250,1737750,35.6260786,129.0377448
14575,17,113,1139150,1737750,35.6260927,129.0366409
14576,16,113,1139050,1737750,35.6261067,129.0355369
14577,15,113,1138950,1737750,35.6261208,129.034433
14578,14,113,1138850,1737750,35.6261349,129.033329
14579,13,113,1138750,1737750,35.6261489,129.0322251
14580,12,113,1138650,1737750,35.6261629,129.0311211
14581,11,113,1138550,1737750,35.626177,129.0300172
14582,10,113,1138450,1737750,35.626191,129.0289132
14583,9,113,1138350,1737750,35.626205,129.0278092
14584,8,113,1138250,1737750,35.626219,129.0267053
14585,7,113,1138150,1737750,35.626233,129.0256013
14586,6,113,1138050,1737750,35.626247,129.0244974
14587,5,113,1137950,1737750,35.6262609,129.0233934
14588,4,113,1137850,1737750,35.6262749,129.0222894
14589,3,113,1137750,1737750,35.6262888,129.0211855
14590,2,113,1137650,1737750,35.6263028,129.0200815
14591,1,113,1137550,1737750,35.6263167,129.0189776
14592,0,113,1137450,1737750,35.6263306,129.0178736
14593,0,114,1137450,1737850,35.627232,129.0178906
14594,1,114,1137550,1737850,35.627218,129.0189946
14595,2,114,1137650,1737850,35.6272041,129.0200986
14596,3,114,1137750,1737850,35.6271902,129.0212026
14597,4,114,1137850,1737850,35.6271762,129.0223065
14598,5,114,1137950,1737850,35.6271623,129.0234105
14599,6,114,1138050,1737850,35.6271483,129.0245145
14600,7,114,1138150,1737850,35.6271343,129.0256185
14601,8,114,1138250,1737850,35.6271203,129.0267224
14602,9,114,1138350,1737850,35.6271063,129.0278264
14603,10,114,1138450,1737850,35.6270923,129.0289304
14604,11,114,1138550,1737850,35.6270783,129.0300343
14605,12,114,1138650,1737850,35.6270643,129.0311383
14606,13,114,1138750,1737850,35.6270502,129.0322423
14607,14,114,1138850,1737850,35.6270362,129.0333462
14608,15,114,1138950,1737850,35.6270221,129.0344502
14609,16,114,1139050,1737850,35.6270081,129.0355542
14610,17,114,1139150,1737850,35.626994,129.0366581
14611,18,114,1139250,1737850,35.6269799,129.0377621
14612,19,114,1139350,1737850,35.6269658,129.038866
14613,20,114,1139450,1737850,35.6269517,129.03997
14614,21,114,1139550,1737850,35.6269376,129.041074
14615,22,114,1139650,1737850,35.6269234,129.0421779
14616,23,114,1139750,1737850,35.6269093,129.0432819
14617,24,114,1139850,1737850,35.6268951,129.0443858
14618,25,114,1139950,1737850,35.626881,129.0454898
14619,26,114,1140050,1737850,35.6268668,129.0465937
14620,27,114,1140150,1737850,35.6268526,129.0476977
14621,28,114,1140250,1737850,35.6268384,129.0488017
14622,29,114,1140350,1737850,35.6268242,129.0499056
14623,30,114,1140450,1737850,35.62681,129.0510096
14624,31,114,1140550,1737850,35.6267958,129.0521135
14625,32,114,1140650,1737850,35.6267816,129.0532175
14626,33,114,1140750,1737850,35.6267673,129.0543214
14627,34,114,1140850,1737850,35.6267531,129.0554254
14628,35,114,1140950,1737850,35.6267388,129.0565293
14629,36,114,1141050,1737850,35.6267245,129.0576333
14630,37,114,1141150,1737850,35.6267103,129.0587372
14631,38,114,1141250,1737850,35.626696,129.0598412
14632,39,114,1141350,1737850,35.6266817,129.0609451
14633,40,114,1141450,1737850,35.6266674,129.062049
14634,41,114,1141550,1737850,35.626653,129.063153
14635,42,114,1141650,1737850,35.6266387,129.0642569
14636,43,114,1141750,1737850,35.6266244,129.0653609
14637,44,114,1141850,1737850,35.62661,129.0664648
14638,45,114,1141950,1737850,35.6265957,129.0675688
14639,46,114,1142050,1737850,35.6265813,129.0686727
14640,47,114,1142150,1737850,35.6265669,129.0697766
14641,48,114,1142250,1737850,35.6265525,129.0708806
14642,49,114,1142350,1737850,35.6265381,129.0719845
14643,50,114,1142450,1737850,35.6265237,129.0730885
14644,51,114,1142550,1737850,35.6265093,129.0741924
14645,52,114,1142650,1737850,35.6264948,129.0752963
14646,53,114,1142750,1737850,35.6264804,129.0764003
14647,54,114,1142850,1737850,35.6264659,129.0775042
14648,55,114,1142950,1737850,35.6264515,129.0786081
14649,56,114,1143050,1737850,35.626437,129.0797121
14650,57,114,1143150,1737850,35.6264225,129.080816
14651,58,114,1143250,1737850,35.626408,129.0819199
14652,59,114,1143350,1737850,35.6263935,129.0830238
14653,60,114,1143450,1737850,35.626379,129.0841278
14654,61,114,1143550,1737850,35.6263645,129.0852317
14655,62,114,1143650,1737850,35.6263499,129.0863356
14656,63,114,1143750,1737850,35.6263354,129.0874396
14657,64,114,1143850,1737850,35.6263208,129.0885435
14658,65,114,1143950,1737850,35.6263063,129.0896474
14659,66,114,1144050,1737850,35.6262917,129.0907513
14660,67,114,1144150,1737850,35.6262771,129.0918553
14661,68,114,1144250,1737850,35.6262625,129.0929592
14662,69,114,1144350,1737850,35.6262479,129.0940631
14663,70,114,1144450,1737850,35.6262333,129.095167
14664,71,114,1144550,1737850,35.6262187,129.0962709
14665,72,114,1144650,1737850,35.626204,129.0973749
14666,73,114,1144750,1737850,35.6261894,129.0984788
14667,74,114,1144850,1737850,35.6261747,129.0995827
14668,75,114,1144950,1737850,35.6261601,129.1006866
14669,76,114,1145050,1737850,35.6261454,129.1017905
14670,77,114,1145150,1737850,35.6261307,129.1028945
14671,78,114,1145250,1737850,35.626116,129.1039984
14672,79,114,1145350,1737850,35.6261013,129.1051023
14673,80,114,1145450,1737850,35.6260866,129.1062062
14674,81,114,1145550,1737850,35.6260719,129.1073101
14675,82,114,1145650,1737850,35.6260571,129.108414
14676,83,114,1145750,1737850,35.6260424,129.1095179
14677,84,114,1145850,1737850,35.6260276,129.1106218
14678,85,114,1145950,1737850,35.6260129,129.1117258
14679,86,114,1146050,1737850,35.6259981,129.1128297
14680,87,114,1146150,1737850,35.6259833,129.1139336
14681,88,114,1146250,1737850,35.6259685,129.1150375
14682,89,114,1146350,1737850,35.6259537,129.1161414
14683,90,114,1146450,1737850,35.6259389,129.1172453
14684,91,114,1146550,1737850,35.625924,129.1183492
14685,92,114,1146650,1737850,35.6259092,129.1194531
14686,93,114,1146750,1737850,35.6258944,129.120557
14687,94,114,1146850,1737850,35.6258795,129.1216609
14688,95,114,1146950,1737850,35.6258646,129.1227648
14689,96,114,1147050,1737850,35.6258498,129.1238687
14690,97,114,1147150,1737850,35.6258349,129.1249726
14691,98,114,1147250,1737850,35.62582,129.1260765
14692,99,114,1147350,1737850,35.6258051,129.1271804
14693,100,114,1147450,1737850,35.6257901,129.1282843
14694,101,114,1147550,1737850,35.6257752,129.1293882
14695,102,114,1147650,1737850,35.6257603,129.1304921
14696,103,114,1147750,1737850,35.6257453,129.131596
14697,104,114,1147850,1737850,35.6257304,129.1326999
14698,105,114,1147950,1737850,35.6257154,129.1338038
14699,106,114,1148050,1737850,35.6257004,129.1349077
14700,107,114,1148150,1737850,35.6256854,129.1360116
14701,108,114,1148250,1737850,35.6256704,129.1371154
14702,109,114,1148350,1737850,35.6256554,129.1382193
14703,110,114,1148450,1737850,35.6256404,129.1393232
14704,111,114,1148550,1737850,35.6256254,129.1404271
14705,112,114,1148650,1737850,35.6256103,129.141531
14706,113,114,1148750,1737850,35.6255953,129.1426349
14707,114,114,1148850,1737850,35.6255802,129.1437388
14708,115,114,1148950,1737850,35.6255651,129.1448427
14709,116,114,1149050,1737850,35.6255501,129.1459465
14710,117,114,1149150,1737850,35.625535,129.1470504
14711,118,114,1149250,1737850,35.6255199,129.1481543
14712,119,114,1149350,1737850,35.6255048,129.1492582
14713,120,114,1149450,1737850,35.6254896,129.1503621
14714,121,114,1149550,1737850,35.6254745,129.151466
14715,122,114,1149650,1737850,35.6254594,129.1525698
14716,123,114,1149750,1737850,35.6254442,129.1536737
14717,124,114,1149850,1737850,35.6254291,129.1547776
14718,125,114,1149950,1737850,35.6254139,129.1558815
14719,126,114,1150050,1737850,35.6253987,129.1569853
14720,127,114,1150150,1737850,35.6253835,129.1580892
14721,127,115,1150150,1737950,35.6262848,129.1581078
14722,126,115,1150050,1737950,35.6263,129.1570039
14723,125,115,1149950,1737950,35.6263152,129.1559001
14724,124,115,1149850,1737950,35.6263303,129.1547962
14725,123,115,1149750,1737950,35.6263455,129.1536923
14726,122,115,1149650,1737950,35.6263606,129.1525884
14727,121,115,1149550,1737950,35.6263758,129.1514845
14728,120,115,1149450,1737950,35.6263909,129.1503806
14729,119,115,1149350,1737950,35.626406,129.1492767
14730,118,115,1149250,1737950,35.6264212,129.1481728
14731,117,115,1149150,1737950,35.6264363,129.1470689
14732,116,115,1149050,1737950,35.6264513,129.145965
14733,115,115,1148950,1737950,35.6264664,129.1448611
14734,114,115,1148850,1737950,35.6264815,129.1437572
14735,113,115,1148750,1737950,35.6264966,129.1426533
14736,112,115,1148650,1737950,35.6265116,129.1415494
14737,111,115,1148550,1737950,35.6265266,129.1404455
14738,110,115,1148450,1737950,35.6265417,129.1393416
14739,109,115,1148350,1737950,35.6265567,129.1382377
14740,108,115,1148250,1737950,35.6265717,129.1371338
14741,107,115,1148150,1737950,35.6265867,129.1360299
14742,106,115,1148050,1737950,35.6266017,129.134926
14743,105,115,1147950,1737950,35.6266167,129.1338221
14744,104,115,1147850,1737950,35.6266316,129.1327182
14745,103,115,1147750,1737950,35.6266466,129.1316143
14746,102,115,1147650,1737950,35.6266616,129.1305104
14747,101,115,1147550,1737950,35.6266765,129.1294065
14748,100,115,1147450,1737950,35.6266914,129.1283026
14749,99,115,1147350,1737950,35.6267063,129.1271987
14750,98,115,1147250,1737950,35.6267213,129.1260948
14751,97,115,1147150,1737950,35.6267362,129.1249908
14752,96,115,1147050,1737950,35.626751,129.1238869
14753,95,115,1146950,1737950,35.6267659,129.122783
14754,94,115,1146850,1737950,35.6267808,129.1216791
14755,93,115,1146750,1737950,35.6267956,129.1205752
14756,92,115,1146650,1737950,35.6268105,129.1194713
14757,91,115,1146550,1737950,35.6268253,129.1183674
14758,90,115,1146450,1737950,35.6268402,129.1172634
14759,89,115,1146350,1737950,35.626855,129.1161595
14760,88,115,1146250,1737950,35.6268698,129.1150556
14761,87,115,1146150,1737950,35.6268846,129.1139517
14762,86,115,1146050,1737950,35.6268994,129.1128478
14763,85,115,1145950,1737950,35.6269142,129.1117438
14764,84,115,1145850,1737950,35.6269289,129.1106399
14765,83,115,1145750,1737950,35.6269437,129.109536
14766,82,115,1145650,1737950,35.6269584,129.1084321
14767,81,115,1145550,1737950,35.6269732,129.1073282
14768,80,115,1145450,1737950,35.6269879,129.1062242
14769,79,115,1145350,1737950,35.6270026,129.1051203
14770,78,115,1145250,1737950,35.6270173,129.1040164
14771,77,115,1145150,1737950,35.627032,129.1029124
14772,76,115,1145050,1737950,35.6270467,129.1018085
14773,75,115,1144950,1737950,35.6270614,129.1007046
14774,74,115,1144850,1737950,35.627076,129.0996007
14775,73,115,1144750,1737950,35.6270907,129.0984967
